age,sport_licence,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,anciennete_compte_jours,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
28.0,0,6,2506.0,0.0,0.42,369.0,4496.446000000001,500.0,1792.0,1,0,0,0,0,0,0,0,1,0,0,0
27.0,1,1,1424.0,4.0,0.77,787.0,8000.0,12701.66329334586,1128.0,0,0,0,1,0,0,0,0,0,0,1,0
27.0,1,0,3388.0,3.0,0.67,347.0,10000.0,18023.92109981599,670.0,0,1,0,0,0,0,0,0,0,1,0,0
29.0,0,0,2399.0,4.0,0.88,612.0,5000.0,2700.432138428677,1090.0,0,0,0,0,0,1,0,0,0,0,1,0
46.0,1,2,3547.0,2.0,0.78,704.4,10000.0,500.0,720.0,0,0,0,0,0,1,0,0,0,0,1,0
62.0,1,1,2946.0,3.0,0.75,648.4,5335.936,27911.64268136543,345.0,0,1,0,0,0,0,0,0,1,0,0,0
66.0,0,1,1924.0,5.0,0.74,401.0,754.25,500.0,1824.0,0,0,1,0,0,0,0,0,0,1,0,0
19.0,0,6,2534.0,3.0,0.69,531.8,10000.0,36251.98140644804,1334.0,0,0,0,0,0,0,0,1,0,0,1,0
59.0,1,2,3709.0,0.0,0.82,434.0,10000.0,500.0,1445.0,0,1,0,0,0,0,0,0,0,0,1,0
66.0,1,5,3577.0,3.0,0.59,697.0,5000.0,500.0,2215.0,0,0,1,0,0,0,0,0,0,1,0,0
72.0,0,6,1003.0,2.0,0.33,746.0,3367.446000000001,500.0,1433.0,1,0,0,0,0,0,0,0,0,0,1,0
35.0,0,1,3905.0,4.0,0.87,543.6,5000.0,500.0,319.0,0,0,0,0,0,1,0,0,1,0,0,0
38.0,1,1,4449.0,3.0,0.78,578.4,1442.9,500.0,1287.0,0,0,0,0,0,0,1,0,0,0,1,0
19.0,0,6,1038.0,2.0,0.13,610.2,4322.36,19095.689200236466,964.0,0,0,0,1,0,0,0,0,0,0,0,1
60.0,1,6,4913.0,1.0,0.75,720.4,988.0,39913.545442220304,1879.0,0,1,0,0,0,0,0,0,0,0,1,0
37.0,1,2,1878.0,5.0,0.12,663.8,10000.0,500.0,1073.0,0,0,1,0,0,0,0,0,0,0,1,0
56.0,0,6,2465.0,3.0,0.39,496.4,5000.0,3752.732331334095,576.0,0,0,1,0,0,0,0,0,0,0,0,1
72.0,0,2,3264.0,1.0,0.2,561.0,5000.0,12129.644682555154,1694.0,0,0,0,0,1,0,0,0,0,0,0,1
24.0,1,2,4282.0,3.0,0.58,661.0,10000.0,5908.777412452395,2131.0,0,0,0,0,0,0,0,1,0,1,0,0
49.0,0,1,1453.0,5.0,0.17,697.0,742.76,500.0,531.0,0,0,0,0,0,0,0,1,0,0,1,0
30.0,1,5,4506.0,2.0,0.01,507.0,10000.0,9954.387705573556,812.0,1,0,0,0,0,0,0,0,0,0,1,0
67.0,1,1,1147.0,1.0,0.53,482.0,5000.0,3350.7180556311887,639.0,0,0,0,0,0,1,0,0,0,0,0,1
64.0,1,0,4282.0,0.0,0.52,358.0,1343.71,500.0,1587.0,0,0,0,0,0,0,0,1,0,1,0,0
56.0,0,5,2003.0,3.0,0.8,518.6,5000.0,16572.070143722067,916.0,0,0,0,0,1,0,0,0,1,0,0,0
32.0,0,0,2514.0,3.0,0.26,718.0,5000.0,11932.963080599528,1101.0,1,0,0,0,0,0,0,0,0,1,0,0
30.0,0,6,500.0,0.0,0.08,435.0,10000.0,500.0,647.0,0,1,0,0,0,0,0,0,0,1,0,0
32.0,1,2,4289.0,3.0,0.11,524.4,7183.838000000001,25955.662678875116,783.0,0,0,0,0,0,1,0,0,1,0,0,0
28.0,0,0,1829.0,4.0,0.26,753.0,5000.0,500.0,1636.0,0,0,0,1,0,0,0,0,1,0,0,0
72.0,1,6,2169.0,2.0,0.28,477.4,4316.84,17270.929221085047,1309.0,0,0,0,0,0,0,0,1,0,0,1,0
46.0,0,0,3723.0,1.0,0.63,562.2,875.06,500.0,979.0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,0,2,2394.0,2.0,0.13,731.0,3535.642,23959.809734088052,1152.0,0,0,0,0,0,0,1,0,0,0,0,1
58.0,1,0,2956.0,2.0,0.64,412.2,5000.0,500.0,1811.0,0,0,0,0,0,0,1,0,1,0,0,0
75.0,0,0,4509.0,0.0,0.2,716.0,1353.01,500.0,2062.0,0,0,1,0,0,0,0,0,1,0,0,0
38.0,1,1,3805.0,2.0,0.48,315.0,5000.0,27995.14067176961,1468.0,0,0,0,0,1,0,0,0,0,0,1,0
61.0,0,5,1651.0,1.0,0.55,752.0,5000.0,18336.33658243077,1762.0,0,0,0,1,0,0,0,0,0,1,0,0
62.0,0,2,1597.0,0.0,0.28,566.0,3166.7920000000004,500.0,1889.0,0,0,1,0,0,0,0,0,0,0,1,0
39.0,1,1,2355.0,2.0,0.85,818.0,9000.0,31297.53393177755,1687.0,0,1,0,0,0,0,0,0,0,0,1,0
71.0,1,1,2537.0,3.0,0.29,586.2,10000.0,12105.214143035842,1679.0,1,0,0,0,0,0,0,0,0,0,1,0
65.0,1,2,2923.0,4.0,0.67,566.2,5000.0,9990.21926296556,484.0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,1,6,4189.0,2.0,0.1,571.8,777.82,37981.27373010091,463.0,0,0,0,0,0,0,1,0,0,0,1,0
59.0,1,2,2487.0,0.0,0.5,457.0,10000.0,5609.118288848591,605.0,0,0,0,1,0,0,0,0,0,0,1,0
40.0,0,6,3115.0,3.0,0.9,506.8,1092.73,25817.158386516672,696.0,0,0,0,0,0,0,0,1,0,0,0,1
48.0,1,2,3079.0,3.0,0.85,601.0,10000.0,8441.650383698521,1251.0,0,0,0,0,0,0,1,0,0,0,0,1
68.0,1,2,500.0,1.0,0.9,825.0,595.65,21428.9113174765,1725.0,0,0,0,0,0,1,0,0,0,0,0,1
33.0,1,6,1263.0,3.0,0.55,560.6,10000.0,29312.281901332575,437.0,0,0,0,0,0,0,0,1,0,1,0,0
55.0,1,2,3515.0,1.0,0.63,699.2,10000.0,19456.809370183415,1134.0,0,0,0,1,0,0,0,0,0,0,0,1
63.0,0,0,1760.0,5.0,0.25,528.8,817.79,500.0,1410.0,0,0,0,0,0,1,0,0,0,0,0,1
50.0,1,1,3263.0,1.0,0.06,537.8,4243.008,500.0,1831.0,0,0,0,1,0,0,0,0,0,0,1,0
36.0,0,0,2618.0,3.0,0.9,306.0,884.56,500.0,2207.0,0,0,0,0,0,1,0,0,0,0,0,1
44.0,0,5,1878.0,4.0,0.85,670.0,5000.0,500.0,1068.0,0,0,0,0,0,0,0,1,1,0,0,0
19.0,0,5,2991.0,3.0,0.45,300.0,5000.0,16865.44998902573,958.0,0,0,0,0,0,0,0,1,1,0,0,0
30.0,0,0,2618.0,2.0,0.05,441.2,10000.0,500.0,1508.0,0,0,0,0,1,0,0,0,0,0,1,0
34.0,0,2,980.0,3.0,0.84,608.8,684.1,500.0,863.0,0,0,0,1,0,0,0,0,0,0,1,0
44.0,0,1,3946.0,1.0,0.68,492.0,492.53,9789.499395251049,1379.0,0,0,0,0,0,0,1,0,1,0,0,0
56.0,1,0,500.0,3.0,0.57,758.4,8234.996,1924.8707258145237,1622.0,1,0,0,0,0,0,0,0,0,0,0,1
38.0,1,6,2476.0,2.0,0.34,746.8,3552.404,33237.51040497477,639.0,0,0,0,0,0,0,1,0,1,0,0,0
42.0,0,6,2948.0,1.0,0.89,476.4,4398.647999999999,500.0,1914.0,0,0,0,0,1,0,0,0,0,0,0,1
50.0,1,2,3582.0,3.0,0.82,645.0,311.92,500.0,748.0,1,0,0,0,0,0,0,0,0,1,0,0
21.0,0,0,1171.0,3.0,0.15,840.0,546.39,7036.933982637373,1696.0,0,1,0,0,0,0,0,0,0,0,1,0
74.0,1,0,3249.0,2.0,0.17,592.0,5000.0,500.0,1044.0,0,0,1,0,0,0,0,0,1,0,0,0
26.0,0,1,3148.0,5.0,0.7,721.8,5000.0,10601.00601090133,514.0,0,0,0,0,0,0,1,0,0,0,0,1
53.0,0,6,500.0,0.0,0.0,760.0,5419.505999999999,6871.1122444362445,1875.0,1,0,0,0,0,0,0,0,0,0,1,0
67.0,0,6,1964.0,3.0,0.54,781.0,7219.932000000001,500.0,1371.0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,1,2,1848.0,3.0,0.03,663.0,10000.0,500.0,1371.0,0,0,0,0,1,0,0,0,1,0,0,0
37.0,1,5,2200.0,2.0,0.91,674.0,10000.0,22103.312793101413,1424.0,0,0,0,0,0,1,0,0,0,0,1,0
36.0,0,0,4130.0,3.0,0.28,638.6,5262.2919999999995,23800.2848639697,430.0,0,0,0,0,0,0,0,1,0,0,0,1
27.0,1,6,2560.0,5.0,0.53,787.0,5548.846,500.0,1624.0,0,0,1,0,0,0,0,0,1,0,0,0
71.0,0,1,3791.0,2.0,0.19,550.0,5000.0,500.0,1448.0,0,0,0,0,0,1,0,0,0,1,0,0
46.0,1,2,838.0,2.0,0.49,686.4,5000.0,11185.708320335612,1043.0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,1,0,3050.0,3.0,0.21,347.0,836.16,500.0,375.0,0,0,0,0,0,0,1,0,1,0,0,0
25.0,0,5,1892.0,1.0,0.8,711.0,4478.75,15088.916475610826,807.0,0,0,0,0,0,1,0,0,1,0,0,0
26.0,1,1,1416.0,2.0,0.82,361.0,10000.0,500.0,1432.0,0,0,0,0,1,0,0,0,0,0,1,0
62.0,0,6,3821.0,2.0,0.07,841.0,7000.0,4000.611212119556,1353.0,0,0,0,0,1,0,0,0,0,0,1,0
40.0,1,2,3636.0,3.0,0.36,562.8,1031.19,25790.313875994816,1199.0,1,0,0,0,0,0,0,0,0,0,1,0
28.0,1,0,3064.0,4.0,0.59,640.4,4440.44,500.0,733.0,0,0,1,0,0,0,0,0,1,0,0,0
71.0,1,6,3056.0,1.0,0.92,559.0,5000.0,30181.130879989247,1998.0,0,1,0,0,0,0,0,0,1,0,0,0
69.0,1,2,1641.0,2.0,0.7,545.0,10000.0,500.0,883.0,0,0,0,0,1,0,0,0,0,0,1,0
36.0,1,1,4498.0,2.0,0.07,656.2,10000.0,500.0,2154.0,0,0,0,0,0,0,1,0,0,0,1,0
71.0,1,6,2189.0,3.0,0.27,541.0,998.19,11037.325599210788,2092.0,0,0,1,0,0,0,0,0,0,0,0,1
72.0,1,2,500.0,2.0,0.67,583.8,818.22,500.0,1824.0,0,0,0,0,0,0,0,1,0,1,0,0
28.0,1,0,2193.0,0.0,0.56,541.8,1000.85,500.0,1554.0,0,0,0,1,0,0,0,0,0,0,0,1
48.0,0,0,3629.0,1.0,0.1,524.0,10000.0,500.0,990.0,0,0,0,0,0,0,1,0,1,0,0,0
57.0,1,6,2850.0,2.0,0.51,558.8,5184.634,1439.6910306125149,1374.0,1,0,0,0,0,0,0,0,0,1,0,0
44.0,0,1,500.0,3.0,0.64,550.0,9000.0,500.0,1312.0,0,0,1,0,0,0,0,0,0,1,0,0
68.0,0,0,1254.0,2.0,0.95,318.0,5000.0,500.0,724.0,0,1,0,0,0,0,0,0,1,0,0,0
46.0,0,1,1852.0,4.0,0.7,511.8,1148.65,500.0,1657.0,1,0,0,0,0,0,0,0,0,0,0,1
66.0,0,5,1226.0,5.0,0.8,790.0,641.76,500.0,1275.0,0,0,0,0,0,0,0,1,1,0,0,0
37.0,1,6,1050.0,2.0,0.64,390.0,10000.0,26368.97625190018,2108.0,0,1,0,0,0,0,0,0,1,0,0,0
53.0,0,1,5020.0,3.0,0.87,317.0,5000.0,5105.148839307339,1751.0,0,0,0,1,0,0,0,0,0,0,1,0
70.0,0,2,3205.0,1.0,0.25,621.0,757.24,500.0,2172.0,1,0,0,0,0,0,0,0,0,0,1,0
67.0,0,1,2025.0,1.0,0.49,321.0,7000.0,500.0,1937.0,0,0,1,0,0,0,0,0,0,0,1,0
22.0,1,0,4389.0,2.0,0.18,644.4,10000.0,12451.179224418414,327.0,1,0,0,0,0,0,0,0,1,0,0,0
19.0,1,1,4336.0,1.0,0.44,598.4,5000.0,500.0,1271.0,0,0,0,0,0,1,0,0,0,0,1,0
67.0,1,5,1423.0,2.0,0.83,326.0,10000.0,500.0,535.0,0,1,0,0,0,0,0,0,0,0,1,0
51.0,1,1,2977.0,3.0,0.26,586.0,5000.0,500.0,1949.0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,1,6,5731.125,1.0,0.29,648.0,1060.65,39913.545442220304,2173.0,0,0,0,0,0,1,0,0,0,1,0,0
39.0,0,0,2554.0,1.0,0.83,609.2,5153.188,500.0,967.0,1,0,0,0,0,0,0,0,0,0,0,1
73.0,1,1,1993.0,3.0,0.09,584.8,7000.0,21231.539695160896,664.0,0,0,0,0,0,0,1,0,0,0,0,1
44.0,1,6,3056.0,0.0,0.94,628.0,1220.23,32214.32524541761,1734.0,0,1,0,0,0,0,0,0,0,0,1,0
35.0,1,2,3393.0,2.0,0.33,623.8,5000.0,24163.240253384083,857.0,0,0,0,0,1,0,0,0,0,0,1,0
41.0,1,0,500.0,3.0,0.94,710.0,5000.0,9753.476558411556,294.0,0,1,0,0,0,0,0,0,0,0,1,0
64.0,0,5,3498.0,2.0,0.65,344.0,5000.0,500.0,873.0,0,0,0,1,0,0,0,0,0,0,1,0
68.0,0,1,4065.0,3.0,0.24,554.4,808.29,17602.745150823277,1972.0,0,0,0,0,1,0,0,0,1,0,0,0
63.0,1,1,1929.0,0.0,0.55,644.4,5000.0,500.0,1779.0,0,0,0,0,0,0,1,0,0,1,0,0
67.0,1,2,2536.0,0.0,0.08,466.0,10000.0,1317.5446060193783,1426.0,0,0,0,0,0,0,1,0,0,0,0,1
73.0,0,6,1616.0,2.0,0.81,441.0,1180.23,10961.14240068078,874.0,1,0,0,0,0,0,0,0,0,0,1,0
59.0,0,2,2976.0,2.0,0.22,553.0,8000.0,500.0,1819.0,0,1,0,0,0,0,0,0,0,0,1,0
66.0,1,0,1900.0,2.0,0.59,352.0,10000.0,500.0,1198.0,0,0,1,0,0,0,0,0,1,0,0,0
60.0,1,0,3579.0,4.0,0.87,539.6,5301.974,17535.458832323646,763.0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,1,0,3616.0,3.0,0.28,619.8,6174.844,500.0,2149.0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,0,0,2813.0,3.0,0.33,528.2,3494.6,500.0,1416.0,0,0,0,0,0,0,1,0,0,1,0,0
69.0,1,5,1727.0,4.0,0.07,646.0,703.626,19319.196148001323,2255.0,0,0,0,0,0,1,0,0,0,1,0,0
18.0,0,1,1205.0,5.0,0.99,528.8,5109.646,500.0,762.0,1,0,0,0,0,0,0,0,0,0,1,0
30.0,0,0,2329.0,5.0,0.23,453.0,5000.0,500.0,448.0,0,1,0,0,0,0,0,0,1,0,0,0
56.0,0,6,2692.0,2.0,0.29,626.6,10000.0,3398.056868350395,910.0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,0,5,4409.0,2.0,0.43,570.0,10000.0,500.0,2175.0,0,0,1,0,0,0,0,0,0,0,1,0
72.0,0,6,4219.0,3.0,0.8,617.0,792.73,30210.38076884105,2177.0,0,0,0,0,0,0,1,0,0,1,0,0
65.0,0,0,2895.0,3.0,0.8,570.6,5000.0,500.0,983.0,0,0,0,0,0,1,0,0,0,0,1,0
53.0,1,1,3578.0,2.0,0.75,307.0,5440.12,500.0,515.0,0,0,0,0,0,0,0,1,0,0,1,0
50.0,0,0,1043.0,5.0,0.26,706.0,5000.0,500.0,1641.0,0,0,0,0,0,0,0,1,1,0,0,0
20.0,1,5,500.0,2.0,0.43,503.6,545.06,500.0,1181.0,0,0,0,0,0,1,0,0,0,0,1,0
34.0,0,6,1234.0,0.0,0.88,689.2,2559.332,37222.27624402957,633.0,0,0,0,0,0,0,0,1,1,0,0,0
52.0,0,0,1671.0,3.0,0.21,536.0,1053.58,500.0,2216.0,0,0,0,0,0,0,0,1,0,0,1,0
46.0,1,6,2888.0,3.0,0.63,515.0,4251.25,500.0,1031.0,0,0,1,0,0,0,0,0,0,1,0,0
21.0,0,5,4411.0,1.0,0.01,599.0,4263.8,500.0,778.0,1,0,0,0,0,0,0,0,1,0,0,0
19.0,0,2,4536.0,3.0,0.23,483.0,10000.0,22791.084281492807,687.0,1,0,0,0,0,0,0,0,1,0,0,0
60.0,1,6,819.0,5.0,0.9,667.0,5360.698,30067.215410477864,1138.0,0,1,0,0,0,0,0,0,0,0,0,1
71.0,1,0,2070.0,2.0,0.12,607.8,5299.496,17545.045868818048,1426.0,0,0,0,0,0,0,0,1,1,0,0,0
48.0,0,6,2493.0,2.0,0.72,508.8,5000.0,20817.457558911796,901.0,1,0,0,0,0,0,0,0,0,0,0,1
34.0,1,0,3049.0,2.0,0.75,565.4,10000.0,500.0,958.0,0,0,1,0,0,0,0,0,1,0,0,0
54.0,0,0,1873.0,4.0,0.97,825.0,10000.0,14792.258324997892,1514.0,0,1,0,0,0,0,0,0,0,0,0,1
24.0,0,2,3798.0,3.0,0.23,604.0,5000.0,3405.217002031489,1742.0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,1,1,1483.0,2.0,0.87,836.0,3282.756,7843.5625137529805,1870.0,0,0,0,1,0,0,0,0,0,0,1,0
36.0,0,1,2852.0,5.0,0.23,357.0,809.31,500.0,1962.0,0,0,0,1,0,0,0,0,1,0,0,0
28.0,1,6,2490.0,0.0,0.21,429.0,648.02,26040.882828038008,1670.0,0,0,0,1,0,0,0,0,0,0,1,0
63.0,0,0,2251.0,3.0,0.16,485.8,1049.02,500.0,1479.0,0,0,1,0,0,0,0,0,0,1,0,0
41.0,1,5,500.0,3.0,0.81,617.2,10000.0,500.0,2265.0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,0,2,606.0,2.0,0.14,779.0,10000.0,500.0,993.0,0,0,0,0,0,0,1,0,0,0,1,0
27.0,0,1,3188.0,0.0,0.17,498.0,5000.0,6150.042727113279,1108.0,1,0,0,0,0,0,0,0,1,0,0,0
41.0,0,6,1930.0,3.0,0.12,765.0,5000.0,7578.677506458355,1655.0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,0,5,500.0,1.0,0.88,548.4,10000.0,500.0,1862.0,0,0,0,0,0,0,1,0,0,0,1,0
64.0,1,0,3751.0,0.0,0.69,576.4,5425.088000000001,20588.766546536917,646.0,0,0,0,0,0,0,0,1,0,0,1,0
53.0,1,2,4049.0,4.0,0.15,485.4,864.71,11689.62746170505,1346.0,0,0,1,0,0,0,0,0,0,1,0,0
46.0,1,5,3178.0,0.0,0.11,675.4,10000.0,20706.610524362415,1529.0,0,1,0,0,0,0,0,0,0,0,1,0
56.0,1,2,3662.0,2.0,0.31,794.6,518.47,21289.91839041732,1013.0,0,0,0,0,0,0,0,1,0,0,0,1
39.0,0,5,1359.0,3.0,0.18,588.4,2540.686,500.0,1505.0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,0,0,1528.0,5.0,0.58,455.0,5115.7,500.0,1234.0,0,1,0,0,0,0,0,0,0,0,0,1
63.0,0,0,2999.0,3.0,0.6,637.0,525.36,5645.743153641728,1646.0,0,0,0,0,1,0,0,0,0,1,0,0
67.0,1,6,4070.0,4.0,0.95,420.0,5000.0,2634.683636496404,1385.0,0,0,0,0,1,0,0,0,0,0,0,1
38.0,0,0,2221.0,3.0,0.05,361.0,10000.0,3636.270510115138,1806.0,0,0,0,0,0,0,1,0,1,0,0,0
55.0,1,5,2350.0,1.0,0.74,653.2,10000.0,23561.000208170462,1089.0,0,0,0,0,1,0,0,0,1,0,0,0
67.0,0,0,1478.0,2.0,0.36,448.0,1327.19,500.0,2148.0,0,0,0,1,0,0,0,0,0,0,1,0
75.0,1,5,4229.0,2.0,0.71,778.0,6301.51,500.0,1332.0,0,0,1,0,0,0,0,0,0,0,1,0
59.0,0,6,2871.0,3.0,0.75,465.6,5000.0,1779.1326697419652,770.0,0,1,0,0,0,0,0,0,0,1,0,0
65.0,0,0,2485.0,1.0,0.48,401.0,4216.9839999999995,500.0,2124.0,0,0,0,0,1,0,0,0,0,0,1,0
55.0,0,5,3081.0,1.0,0.14,522.4,5000.0,500.0,299.0,0,0,0,0,0,0,1,0,1,0,0,0
62.0,1,0,4311.0,2.0,0.78,556.0,10000.0,9290.88006606122,835.0,0,0,0,1,0,0,0,0,0,0,0,1
18.0,1,0,2671.0,3.0,0.06,729.0,639.59,500.0,331.0,1,0,0,0,0,0,0,0,1,0,0,0
51.0,1,6,2758.0,2.0,0.45,474.6,5000.0,15612.25503983592,1601.0,0,0,0,0,0,0,1,0,1,0,0,0
68.0,1,0,1744.0,4.0,0.52,484.8,1026.02,500.0,1258.0,0,1,0,0,0,0,0,0,0,0,0,1
55.0,0,5,2925.0,3.0,0.16,659.0,7000.0,500.0,955.0,0,0,0,0,0,0,1,0,0,1,0,0
74.0,0,6,785.0,3.0,0.6,488.2,10000.0,500.0,914.0,0,0,0,0,0,0,0,1,0,0,1,0
21.0,1,1,1486.0,2.0,0.86,599.4,5000.0,500.0,2005.0,1,0,0,0,0,0,0,0,0,0,0,1
58.0,1,5,3712.0,1.0,0.98,452.0,4276.34,500.0,2065.0,0,0,1,0,0,0,0,0,0,1,0,0
33.0,0,2,2322.0,3.0,0.65,486.6,5000.0,500.0,398.0,1,0,0,0,0,0,0,0,0,1,0,0
48.0,0,1,2486.0,2.0,0.45,526.6,10000.0,500.0,417.0,0,0,0,0,1,0,0,0,1,0,0,0
68.0,0,6,2012.0,2.0,0.99,498.2,506.64,3044.5654542881616,2190.0,0,0,0,0,0,1,0,0,0,0,1,0
70.0,0,1,3454.0,0.0,0.57,653.0,5000.0,11411.63837833595,1684.0,0,1,0,0,0,0,0,0,0,0,1,0
63.0,0,1,4144.0,2.0,0.55,551.0,10000.0,500.0,1882.0,0,0,0,0,0,1,0,0,0,0,0,1
34.0,0,6,2368.0,2.0,0.81,515.8,5000.0,500.0,1257.0,0,0,0,1,0,0,0,0,0,0,1,0
43.0,0,1,3728.0,1.0,0.41,389.0,10000.0,1239.7332161618597,2240.0,0,0,0,0,1,0,0,0,1,0,0,0
55.0,0,2,5381.0,2.0,0.91,438.0,10000.0,20285.71703516849,599.0,0,0,0,0,0,0,0,1,0,0,1,0
69.0,1,2,2083.0,5.0,0.87,402.0,5000.0,20821.972562863903,507.0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,1,2,2790.0,5.0,0.42,544.0,10000.0,500.0,1211.0,0,0,0,0,0,0,0,1,0,1,0,0
27.0,1,5,2983.0,1.0,0.01,657.0,10000.0,28780.99777655068,2150.0,0,0,0,0,0,0,0,1,0,0,1,0
40.0,1,5,3677.0,3.0,0.23,707.0,5000.0,14474.01181532304,1990.0,0,0,0,0,0,0,1,0,0,0,1,0
26.0,1,5,2564.0,0.0,0.75,577.0,4343.556,21735.303398241387,2235.0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,0,1,4028.0,0.0,0.59,789.0,6083.654,18298.694122291112,1427.0,0,1,0,0,0,0,0,0,0,1,0,0
35.0,1,0,3465.0,2.0,0.28,378.0,10000.0,16018.562486023637,2240.0,0,0,0,0,0,0,1,0,1,0,0,0
43.0,1,2,2562.0,4.0,0.78,772.0,7000.0,27460.96133677267,1860.0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,0,2,4361.0,3.0,0.56,638.2,5000.0,22040.55911743361,1367.0,0,1,0,0,0,0,0,0,0,0,1,0
29.0,1,2,4239.0,3.0,0.76,644.0,5000.0,11620.182209556868,1109.0,0,0,1,0,0,0,0,0,1,0,0,0
62.0,0,5,1610.0,1.0,0.26,716.0,7000.0,500.0,2120.0,0,0,0,1,0,0,0,0,0,1,0,0
73.0,1,0,2288.0,4.0,0.85,538.4,10000.0,14163.752625122825,1394.0,0,0,0,0,0,0,1,0,0,0,0,1
74.0,1,0,2453.0,0.0,0.07,484.8,10000.0,500.0,844.0,0,0,0,0,1,0,0,0,0,0,0,1
73.0,1,1,851.0,3.0,0.09,407.0,604.3,500.0,2070.0,0,0,1,0,0,0,0,0,0,0,1,0
18.0,0,0,2829.0,0.0,0.25,661.0,2612.5299999999997,7172.698675956677,1237.0,0,0,0,0,0,1,0,0,0,0,1,0
31.0,0,5,1710.0,2.0,0.22,448.0,902.69,500.0,1790.0,0,0,0,0,0,0,1,0,1,0,0,0
46.0,0,2,2733.0,2.0,0.07,522.4,5272.368,500.0,454.0,0,0,0,0,0,1,0,0,0,1,0,0
32.0,0,5,3140.0,5.0,0.36,727.0,5000.0,25804.57376723502,1170.0,0,0,0,0,0,0,1,0,0,0,1,0
68.0,0,6,3822.0,1.0,0.14,716.0,9000.0,9236.974544372835,1711.0,0,1,0,0,0,0,0,0,0,0,1,0
54.0,1,0,2937.0,2.0,0.17,562.4,10000.0,8714.812576638831,1665.0,1,0,0,0,0,0,0,0,0,1,0,0
19.0,0,6,3543.0,2.0,0.06,704.8,5000.0,500.0,2213.0,0,0,0,0,0,0,0,1,0,0,0,1
61.0,1,2,3008.0,0.0,0.94,633.0,8083.017999999999,16233.503687503098,2046.0,0,1,0,0,0,0,0,0,0,0,1,0
25.0,0,5,663.0,2.0,0.45,504.2,597.19,7892.259969746159,665.0,1,0,0,0,0,0,0,0,0,0,1,0
73.0,0,0,1847.0,2.0,0.14,439.0,5000.0,500.0,2238.0,1,0,0,0,0,0,0,0,0,1,0,0
32.0,1,6,3131.0,2.0,0.84,559.6,3507.5199999999995,7213.026972635107,1596.0,0,0,0,0,1,0,0,0,0,0,1,0
41.0,1,1,1437.0,3.0,0.82,541.2,859.54,17938.206859744096,2232.0,0,0,0,0,0,0,0,1,0,0,1,0
67.0,1,5,4499.0,2.0,0.24,402.0,5000.0,27757.07286397715,659.0,1,0,0,0,0,0,0,0,0,0,1,0
21.0,1,0,3061.0,3.0,0.36,505.0,10000.0,500.0,1655.0,0,0,0,0,1,0,0,0,0,0,0,1
72.0,0,5,908.0,2.0,0.74,762.0,4377.566000000001,500.0,1461.0,0,0,1,0,0,0,0,0,1,0,0,0
34.0,1,5,2231.0,2.0,0.63,575.0,287.17,36505.366031213474,867.0,0,0,0,0,0,0,1,0,1,0,0,0
39.0,0,2,3185.0,3.0,0.2,717.0,7236.244000000001,18176.21999552685,520.0,1,0,0,0,0,0,0,0,0,0,1,0
62.0,1,5,500.0,0.0,0.05,544.0,5042.96,18672.718706990217,2136.0,0,0,0,0,0,0,0,1,1,0,0,0
34.0,0,1,1250.0,5.0,0.21,533.8,1346.23,500.0,1111.0,0,0,1,0,0,0,0,0,0,1,0,0
25.0,0,5,3912.0,3.0,0.21,551.6,1071.03,30288.82670482222,569.0,0,0,0,0,0,0,0,1,0,0,1,0
69.0,0,0,1582.0,2.0,0.78,621.8,9000.0,500.0,1564.0,1,0,0,0,0,0,0,0,0,0,0,1
51.0,1,2,1731.0,3.0,0.53,431.0,516.18,1933.3802237031691,1792.0,0,0,0,0,1,0,0,0,1,0,0,0
28.0,0,6,3189.0,2.0,0.29,808.0,847.33,33105.49895519164,1678.0,1,0,0,0,0,0,0,0,0,0,1,0
53.0,1,1,4267.0,3.0,0.4,545.8,617.61,1371.3502338962446,517.0,0,0,0,0,0,0,0,1,1,0,0,0
42.0,1,6,2051.0,1.0,0.93,665.0,767.15,35233.927736663914,1952.0,1,0,0,0,0,0,0,0,0,0,1,0
46.0,1,2,4141.0,4.0,0.66,681.2,5000.0,10073.290791595377,2180.0,0,0,0,0,0,0,0,1,0,0,0,1
